id,config,body_type,body_type_idx,split,cd,drag_area,cl,cl_f,cl_r,frontal_area,convex_hull_volume,bbox_volume,length_x,width_y,height_z,raw_stl_path,normalized_stl_path,pointcloud_path,occupancy_path,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle
F_S_WWC_WM_144,F_S_WWC_WM,F,0,train,0.240977489136212,0.5156918267514937,-0.0156061659305524,-0.088816059092691,0.0732098931614618,2.14,0.0768867103044946,0.1164701305189585,0.9999059382447064,0.4107631462219399,0.2835723896016663,raw_stl/F_S_WWC_WM/F_S_WWC_WM_144.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_144_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_144_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_144_occ.npz,3.87471,-6.05972,-3.58403,-1.85356,1.58,0.18,-6.48285,7.72903,-35.3988,-27.0547,4.09454,0.5,-10.6424,0.4,-17.1111,12.7976,-0.497473,51.3965,85.7814,-19.9662,-31.488,-12.7598,95.0328
F_S_WWC_WM_145,F_S_WWC_WM,F,0,train,0.21031392492691,0.4841426551817468,-0.100547697664451,-0.130775854461794,0.0302281567955049,2.302,0.0790677110242992,0.1254982490571889,0.9999206671139502,0.4475811238271012,0.2804144306002412,raw_stl/F_S_WWC_WM/F_S_WWC_WM_145.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_145_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_145_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_145_occ.npz,-2.39651,1.10941,-3.16895,-13.9493,1.7,0.18,9.92338,-4.22263,-34.4093,3.91285,-6.34222,0.7,8.69859,1.0,-5.0717,-9.94009,8.90053,-23.7936,13.5134,-38.4816,66.5211,-16.9058,1.03757
F_S_WWC_WM_146,F_S_WWC_WM,F,0,test,0.251875722657807,0.552111584065913,-0.0159647505006611,-0.112171679910299,0.0962069294,2.192,0.0775286784657442,0.1191283752810117,0.9999238851210378,0.4187360449300339,0.2845168092300331,raw_stl/F_S_WWC_WM/F_S_WWC_WM_146.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_146_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_146_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_146_occ.npz,-2.55144,2.06691,-5.99119,-7.19916,2.32,1.55,15.4928,3.29237,32.8137,-79.6718,-2.01186,0.4,27.9241,0.1,55.5993,-17.122,-17.6642,20.029,88.1854,3.32759,6.70881,6.86803,-61.7087
F_S_WWC_WM_147,F_S_WWC_WM,F,0,train,0.220024676289036,0.48889483071423795,0.0136652735546976,-0.0608064232428571,0.0744716967960133,2.222,0.094379154928653,0.1413398133680228,0.9999128651597536,0.4726405676835555,0.2990689748788833,raw_stl/F_S_WWC_WM/F_S_WWC_WM_147.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_147_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_147_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_147_occ.npz,10.3885,-7.85919,16.3721,-9.58829,1.45,-0.19,6.93124,-2.60253,42.8236,21.1247,0.937835,-0.4,31.0485,-0.4,32.3662,-4.33259,-10.2885,-7.34826,48.827,-16.1393,33.5204,-31.5236,121.333
F_S_WWC_WM_148,F_S_WWC_WM,F,0,train,0.240764468990033,0.5354601790338335,-0.118877210333554,-0.0565216132096345,-0.0623555971312292,2.224,0.0783221912854052,0.1191922614562915,0.9993488829857232,0.4330963999171309,0.2753888514275371,raw_stl/F_S_WWC_WM/F_S_WWC_WM_148.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_148_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_148_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_148_occ.npz,5.87987,7.10137,10.3576,4.85906,-1.67,-0.68,19.2022,-4.52843,-11.1197,41.9435,0.993291,0.7,-23.6146,0.6,-13.83,5.90722,-25.4146,3.49098,73.7437,17.005,59.6911,-41.6326,-180.892
F_S_WWC_WM_149,F_S_WWC_WM,F,0,train,0.213050922136212,0.45976388996994544,-0.0212128832812624,-0.0892339463906976,0.0680210630990033,2.158,0.0895305595369372,0.1341239700179554,0.9999656436382118,0.4544257623322119,0.2951605945480219,raw_stl/F_S_WWC_WM/F_S_WWC_WM_149.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_149_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_149_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_149_occ.npz,5.48757,-4.27259,-4.04946,-11.2819,-1.41,-0.41,-0.376644,1.93187,-3.37328,12.6176,1.73022,-0.3,-4.06182,-0.2,-19.1538,-14.1388,-27.8259,-14.1644,75.5069,-2.05553,33.7699,-35.9679,-190.472
F_S_WWC_WM_150,F_S_WWC_WM,F,0,train,0.242927263289036,0.5184067798588028,-0.062827811239402,-0.0136219921971794,-0.0492058190455149,2.134,0.0768024933011439,0.1225915439507852,0.9999522664981552,0.4139424554705617,0.296170142331607,raw_stl/F_S_WWC_WM/F_S_WWC_WM_150.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_150_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_150_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_150_occ.npz,14.7031,5.83089,8.97893,4.20272,0.25,1.14,7.66716,8.80573,-4.0351,69.475,1.92105,0.7,-13.1098,0.9,10.6465,-6.4317,29.8431,18.2301,-47.0998,-49.2349,-27.3362,18.4438,-2.77782
F_S_WWC_WM_151,F_S_WWC_WM,F,0,train,0.236374619046511,0.4883499629500917,0.0108675397871614,-0.0815765476903654,0.0924440874704318,2.066,0.0756561993060136,0.1190109986670626,0.9997558857605968,0.4010849290161375,0.2967951409500609,raw_stl/F_S_WWC_WM/F_S_WWC_WM_151.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_151_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_151_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_151_occ.npz,-0.167774,14.5905,3.84719,16.1221,1.55,2.05,-0.491868,-0.854262,11.9609,-36.4233,4.81635,-0.1,-35.7161,0.8,46.7225,3.87277,8.48957,-12.4918,20.3336,-43.8802,-36.6219,21.7126,-114.887
F_S_WWC_WM_152,F_S_WWC_WM,F,0,train,0.232539093807308,0.579022343580197,-0.105766094888372,-0.0549977580973421,-0.050768336798372,2.49,0.0837770706489813,0.1265397391892179,0.999834171158856,0.4660237448870428,0.2715757040202363,raw_stl/F_S_WWC_WM/F_S_WWC_WM_152.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_152_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_152_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_152_occ.npz,9.19503,8.05626,4.71091,8.83625,0.1,0.1,-0.541188,-3.96328,-34.992,-68.9678,3.56084,0.6,-7.43575,1.0,-2.31034,14.8579,23.0092,19.4553,66.5,12.0658,138.831,-38.2566,143.065
F_S_WWC_WM_153,F_S_WWC_WM,F,0,test,0.253356388049833,0.6658205877949612,-0.013731162878093,-0.0719631966677741,0.0582320337913621,2.628,0.0949870053394111,0.1520698730853012,0.9999277472856086,0.4930007949550075,0.3084799515469733,raw_stl/F_S_WWC_WM/F_S_WWC_WM_153.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_153_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_153_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_153_occ.npz,9.14677,12.9197,15.1255,-10.7131,-1.11,-0.03,-4.76959,0.847138,8.10467,-59.9644,-6.83131,0.8,18.9429,0.3,-3.91867,-13.8512,9.1674,-3.76045,-34.5863,-12.6902,130.822,86.1164,39.8272
F_S_WWC_WM_154,F_S_WWC_WM,F,0,val,0.262827293704318,0.6528629975615259,0.0464006310671096,-0.114036267692691,0.16043689872093,2.484,0.0950327168300223,0.1497826651878326,0.9997736851549116,0.47038306919677,0.3184990717410302,raw_stl/F_S_WWC_WM/F_S_WWC_WM_154.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_154_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_154_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_154_occ.npz,-0.877437,9.2751,11.873,7.09802,0.98,-0.43,18.797,9.33911,38.1974,99.1247,-2.34691,-0.2,-18.326,0.8,40.7686,23.4294,-23.1821,-4.04101,-41.476,2.79051,67.3743,83.8549,101.381
F_S_WWC_WM_155,F_S_WWC_WM,F,0,train,0.256049104026578,0.5407757077041327,-0.0398318017861661,-0.0568217947196013,0.0169899929355684,2.112,0.0864519302820558,0.1344092714190523,0.9998382036429851,0.433060572370961,0.3104208289677925,raw_stl/F_S_WWC_WM/F_S_WWC_WM_155.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_155_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_155_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_155_occ.npz,3.75117,8.07338,14.9861,-16.1107,2.07,1.41,3.19128,5.7924,-29.0722,144.477,-6.57657,0.2,14.9894,-0.4,41.4211,28.5546,-18.5878,15.3154,-6.98644,26.3907,-28.3519,14.4077,-143.672
F_S_WWC_WM_156,F_S_WWC_WM,F,0,test,0.272153748043189,0.6069028581363114,-0.0166834029626372,-0.0974737611491694,0.0807903581694352,2.23,0.0736943909273103,0.1136648691371276,0.9999209013072436,0.3904209867707189,0.2911571468817013,raw_stl/F_S_WWC_WM/F_S_WWC_WM_156.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_156_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_156_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_156_occ.npz,-1.9263,12.0603,15.5506,17.3574,0.64,-0.1,-9.64564,-3.43828,-35.8156,97.6255,-9.43109,0.4,3.05163,0.5,9.30188,4.3813,27.5968,38.3834,117.914,8.31351,-12.486,65.6668,-91.073
F_S_WWC_WM_157,F_S_WWC_WM,F,0,train,0.241131315857142,0.5329002080442838,-0.0316204085691358,-0.135034268627907,0.103413860066445,2.21,0.0873079875390449,0.1305377993883064,0.9999123524127372,0.4406240596611688,0.2962825993086975,raw_stl/F_S_WWC_WM/F_S_WWC_WM_157.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_157_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_157_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_157_occ.npz,-6.16259,-6.47213,14.9443,3.72538,-0.42,1.64,15.6157,4.34346,-16.2415,63.1371,3.8811,-0.4,-3.62898,0.9,35.9741,11.4385,25.6356,38.6906,-33.5674,-17.2085,13.1542,-16.0539,-48.363
F_S_WWC_WM_158,F_S_WWC_WM,F,0,train,0.27686408241196,0.6406634867012754,0.0357731898334571,-0.0928690012239202,0.128642191027574,2.314,0.0798682279249402,0.1217429821720953,0.9999010962790512,0.424004117075158,0.2871552876347439,raw_stl/F_S_WWC_WM/F_S_WWC_WM_158.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_158_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_158_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_158_occ.npz,-1.85799,7.38313,-2.5473,2.82385,1.0,-0.01,17.389,0.820297,-20.5981,-94.811,-8.63977,-0.4,15.968,0.8,55.7593,23.2405,10.2473,29.5626,108.796,-45.3203,30.9112,36.6258,2.38855
F_S_WWC_WM_159,F_S_WWC_WM,F,0,train,0.237053851358804,0.46291876093347245,-0.0516697533099667,-0.0499303177451827,-0.001739435566083,1.9528,0.0739470982175534,0.1153865339013135,0.9999118705023596,0.4013241214571411,0.2875399149591571,raw_stl/F_S_WWC_WM/F_S_WWC_WM_159.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_159_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_159_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_159_occ.npz,8.2911,4.35156,-4.98976,11.5417,2.1,-0.14,-8.49639,4.22641,10.4233,-18.348,-14.8608,0.5,-8.59417,0.1,5.069,-10.7396,-23.981,-19.425,27.9977,7.69723,-59.3546,-43.3703,30.0444
F_S_WWC_WM_160,F_S_WWC_WM,F,0,train,0.250573223697674,0.5071602047640922,0.0343024214841993,0.0089313842122159,0.0253710372751993,2.024,0.0774209690749834,0.1150600283529695,0.9999402496623676,0.409064688374793,0.2812926828186299,raw_stl/F_S_WWC_WM/F_S_WWC_WM_160.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_160_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_160_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_160_occ.npz,10.7738,-6.1157,11.6085,-15.383,0.94,0.67,7.62675,8.66377,-45.7607,61.4438,-14.9069,-0.2,-3.12154,0.3,-5.1535,2.70209,-23.4284,37.0708,106.086,10.1514,-35.8993,-53.8721,-139.882
F_S_WWC_WM_161,F_S_WWC_WM,F,0,test,0.242456081305647,0.5251598721080314,-0.0341380513931627,-0.0680487670840531,0.0339107156932225,2.166,0.0786863316105353,0.1239159850383801,0.9999091749117685,0.4045920456831602,0.3063017230892457,raw_stl/F_S_WWC_WM/F_S_WWC_WM_161.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_161_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_161_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_161_occ.npz,5.75453,9.98111,17.6955,3.86368,0.21,1.84,14.3121,4.69484,-43.6054,75.4375,-2.16327,-0.3,-35.9855,0.5,40.2053,0.0750084,-14.5641,15.8399,88.3094,-36.9079,-43.6388,82.7745,-0.732174
F_S_WWC_WM_162,F_S_WWC_WM,F,0,train,0.217608134093023,0.501804357218511,-0.0191822879978073,-0.02871428175598,0.0095319937581694,2.306,0.0821486947773907,0.1235506933031705,0.9999012905427624,0.4482947736655315,0.275628665305786,raw_stl/F_S_WWC_WM/F_S_WWC_WM_162.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_162_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_162_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_162_occ.npz,9.15217,-5.21013,9.10048,-6.02572,0.33,1.03,6.12711,-3.94171,47.0352,0.163785,-5.63448,0.2,12.0462,0.5,-22.7709,2.26709,15.8531,-3.70989,127.926,-40.6529,89.0359,-33.7808,-163.334
F_S_WWC_WM_163,F_S_WWC_WM,F,0,train,0.268728834249169,0.5938907236906634,-0.0424753055158837,-0.136587120724252,0.0941118151833887,2.21,0.0761700370039586,0.1185617387982807,0.9999200222864516,0.4031641814087253,0.2941015777720849,raw_stl/F_S_WWC_WM/F_S_WWC_WM_163.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_163_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_163_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_163_occ.npz,-5.719,0.344745,-3.4814,6.81424,0.83,1.84,-4.43365,-0.26357,27.0728,-33.4297,-14.0546,0.2,39.5264,0.6,30.6983,-6.21809,21.7415,28.2997,61.4989,49.6372,-24.1402,61.0919,46.3054
F_S_WWC_WM_164,F_S_WWC_WM,F,0,train,0.294161496561461,0.6748064731119916,-8.53026653348847e-05,-0.128182349152823,0.128097046513289,2.294,0.0943283374184024,0.1426908529810516,0.9999351061389594,0.457568887820121,0.311865857012716,raw_stl/F_S_WWC_WM/F_S_WWC_WM_164.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_164_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_164_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_164_occ.npz,-4.35376,5.96096,-4.76194,-5.94266,1.19,-0.2,7.29332,0.0280631,-40.081,-80.3318,-12.7254,0.2,13.3514,-0.3,9.64635,-18.0053,19.4933,54.138,-10.091,-15.5757,10.1537,32.0535,34.1077
F_S_WWC_WM_165,F_S_WWC_WM,F,0,val,0.273102556245847,0.6636392116774082,0.0269379534303455,-0.0413565358976744,0.0682944893365448,2.43,0.0949302711537276,0.1414121463165245,0.9997889697897772,0.4584974406082106,0.3084902604097529,raw_stl/F_S_WWC_WM/F_S_WWC_WM_165.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_165_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_165_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_165_occ.npz,14.9994,6.79447,8.32477,10.6622,-0.7,-0.65,16.9043,5.05903,-35.1851,97.251,-14.7014,-0.2,21.978,-0.1,-6.70348,4.91595,-10.007,32.9451,75.3741,-47.9867,69.8634,49.4705,-56.6125
F_S_WWC_WM_166,F_S_WWC_WM,F,0,train,0.262739389684385,0.5496508032197334,-0.113879514483056,-0.0926779209179401,-0.0212015935741983,2.092,0.075065211869495,0.1128133524181971,0.9999155379906504,0.4024741478840755,0.2803233009092041,raw_stl/F_S_WWC_WM/F_S_WWC_WM_166.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_166_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_166_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_166_occ.npz,-3.30674,8.22246,19.1444,11.4807,1.82,-1.04,6.67948,-2.50124,-12.647,-61.0048,-7.55754,0.6,-20.9771,-0.2,15.9694,27.3883,-24.4784,23.5688,97.9841,40.3401,-18.5205,-27.3318,-45.2431
F_S_WWC_WM_167,F_S_WWC_WM,F,0,train,0.232419268249169,0.5657084989184774,-0.0515258357769119,-0.0684546492312292,0.0169288134531295,2.434,0.0869250682572996,0.1307643775194683,0.9998432915757784,0.4631432986239218,0.2823853286862866,raw_stl/F_S_WWC_WM/F_S_WWC_WM_167.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_167_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_167_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_167_occ.npz,11.2161,4.60242,-1.84785,2.89339,2.48,-0.37,-6.53252,0.00704819,-4.80066,135.305,-2.52134,0.2,21.8923,0.1,43.9631,-2.30139,7.66551,-1.60506,115.754,-36.6637,127.369,-22.0096,-122.32
F_S_WWC_WM_168,F_S_WWC_WM,F,0,train,0.253708830930232,0.55765201038465,-0.157136588504983,-0.140443131172757,-0.01669345734999,2.198,0.0746858002564576,0.1127314111717424,0.9997421996566712,0.4074560014838499,0.2767427168866774,raw_stl/F_S_WWC_WM/F_S_WWC_WM_168.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_168_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_168_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_168_occ.npz,-5.22331,6.16382,16.9201,15.0307,1.93,2.32,19.0385,2.94968,-33.1165,33.9258,-12.6495,0.1,5.05902,0.7,17.4,16.4999,-14.095,9.72951,119.482,25.1527,29.1056,-12.4669,-157.568
F_S_WWC_WM_169,F_S_WWC_WM,F,0,train,0.275235620621262,0.5989127104718661,-0.0566347989202657,-0.0198946342531491,-0.0367401646632225,2.176,0.0794663254519488,0.1232554903153555,0.9999126425542956,0.4176302323228591,0.2951564542040846,raw_stl/F_S_WWC_WM/F_S_WWC_WM_169.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_169_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_169_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_169_occ.npz,14.8888,10.7689,11.3797,7.23696,-1.51,-0.33,14.853,0.948831,40.5595,-46.6596,-11.083,0.7,-34.0474,0.3,-7.60229,-1.86093,25.9499,44.9548,33.9264,18.3414,-32.4806,24.1191,140.564
F_S_WWC_WM_170,F_S_WWC_WM,F,0,val,0.272999088089701,0.6366338734251827,-0.0410652776587308,-0.152510411122923,0.111445133437873,2.332,0.0873198198651862,0.129354898051444,0.9997929521566724,0.4551791979242845,0.2842434075207232,raw_stl/F_S_WWC_WM/F_S_WWC_WM_170.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_170_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_170_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_170_occ.npz,-7.62291,11.0894,-4.09792,-2.89642,0.35,-0.91,-7.80238,1.48268,-19.5952,-7.56337,-7.1142,0.4,-14.3851,-0.3,31.3333,-3.93781,27.0913,31.4098,107.733,36.4558,78.6205,-27.9779,-92.4595
F_S_WWC_WM_171,F_S_WWC_WM,F,0,train,0.230219230644518,0.5341086150952817,-0.0326826347941029,-0.0246111682843189,-0.0080714665094172,2.32,0.0961294825500879,0.1474423784225246,0.9995220726847264,0.497139656472536,0.2967232183876969,raw_stl/F_S_WWC_WM/F_S_WWC_WM_171.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_171_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_171_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_171_occ.npz,9.2592,13.2024,11.719,-17.2308,0.4,1.04,3.92436,9.11155,-39.2776,-36.7446,0.0757825,0.0,25.1133,-0.2,17.772,-2.72914,20.4537,-21.1825,-4.38928,30.1583,80.7779,-46.5058,134.359
F_S_WWC_WM_172,F_S_WWC_WM,F,0,train,0.230288939644518,0.5522328772675542,-0.144275567295681,-0.175745289767441,0.0314697224576611,2.398,0.0833574125688778,0.1255109930419208,0.9998478854934254,0.4518201319247092,0.2778319935735705,raw_stl/F_S_WWC_WM/F_S_WWC_WM_172.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_172_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_172_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_172_occ.npz,-3.90617,-1.37923,16.2762,-0.544374,0.48,-1.64,-4.93985,3.89664,36.7545,63.8911,-14.1424,0.4,-9.94364,0.9,-22.5182,13.2993,21.1606,3.27375,71.6819,23.6697,115.488,-19.5614,-178.088
F_S_WWC_WM_173,F_S_WWC_WM,F,0,test,0.236938336627906,0.5819205547581371,-0.197965262415282,-0.23020530947176,0.0322400470587511,2.456,0.0906214495976294,0.1377361006213545,0.9999119655915684,0.4858841518359629,0.2835001443956411,raw_stl/F_S_WWC_WM/F_S_WWC_WM_173.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_173_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_173_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_173_occ.npz,-7.91976,10.6489,6.71093,-16.8797,2.42,1.67,2.60556,3.13514,16.2468,-77.3445,0.905203,0.2,6.16848,0.3,2.60224,2.79919,-24.8888,-8.57594,78.8963,-23.4214,126.003,-26.5439,105.396
F_S_WWC_WM_174,F_S_WWC_WM,F,0,train,0.206631031754152,0.47649115922507457,-0.0138800432086245,-0.0177491842548505,0.0038691410469146,2.306,0.0852302620908906,0.1328433633852119,0.9999581059661664,0.4470490684729687,0.2971685623158154,raw_stl/F_S_WWC_WM/F_S_WWC_WM_174.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_174_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_174_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_174_occ.npz,14.3171,0.800555,3.36829,-5.83018,-1.79,-1.51,18.901,5.02336,-29.1622,-78.0554,2.49586,-0.1,-20.0893,0.4,19.8762,4.11563,3.5526,-13.0761,77.1772,-15.2432,41.9973,39.9591,-10.4763
F_S_WWC_WM_175,F_S_WWC_WM,F,0,val,0.226987697784053,0.4716804359952621,-0.0327946165844717,-0.0400471557461794,0.0072525391592159,2.078,0.0752886761868869,0.1207067539764768,0.999936652105299,0.4089066497356038,0.2952126140714319,raw_stl/F_S_WWC_WM/F_S_WWC_WM_175.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_175_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_175_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_175_occ.npz,7.72664,0.953152,7.73208,-13.1055,0.73,1.12,8.99763,2.46397,40.3959,85.767,-14.9336,0.2,16.2887,0.2,14.9324,-3.02737,-29.1147,-24.5308,80.2135,-46.6826,-41.6793,29.6093,-44.9067
F_S_WWC_WM_176,F_S_WWC_WM,F,0,train,0.249115858189368,0.5684823883881378,-0.0566935911634551,-0.173621217139534,0.116927625999999,2.282,0.083598798995908,0.1283237075167148,0.9999033580073848,0.4307422828538759,0.2979417514432011,raw_stl/F_S_WWC_WM/F_S_WWC_WM_176.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_176_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_176_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_176_occ.npz,-5.17724,-7.52126,15.4382,-1.30527,2.34,-0.88,-5.77759,4.42041,39.8559,-67.7209,-11.1355,0.2,-25.9329,0.2,3.39039,12.5734,-22.5565,-6.08505,102.004,-6.66508,21.2802,54.6728,-12.8479
F_S_WWC_WM_177,F_S_WWC_WM,F,0,val,0.27189292626578,0.6432986635448354,-0.112285485822591,-0.133818407966777,0.0215329221419435,2.366,0.0850696798410819,0.1305010691797285,0.9998363800061256,0.4643070651272786,0.2811122962825693,raw_stl/F_S_WWC_WM/F_S_WWC_WM_177.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_177_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_177_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_177_occ.npz,-4.13834,12.3258,2.02037,-0.378287,-0.86,1.99,-7.09843,5.22996,-45.9282,77.3809,-10.3163,0.7,-26.7662,0.7,17.2705,14.5492,22.0725,26.3912,1.03962,44.5355,83.9674,-42.7442,122.234
F_S_WWC_WM_178,F_S_WWC_WM,F,0,train,0.235391958777408,0.5724732437466563,-0.0698809053774086,-0.0864622117209302,0.0165813063382767,2.432,0.0790671761528924,0.1227464291901656,0.9997851269495484,0.4345881697750604,0.282503800832538,raw_stl/F_S_WWC_WM/F_S_WWC_WM_178.stl,normalized/F_S_WWC_WM/F_S_WWC_WM_178_norm.stl,pointclouds/F_S_WWC_WM/F_S_WWC_WM_178_pc.ply,occupancy/F_S_WWC_WM/F_S_WWC_WM_178_occ.npz,2.4146,-1.27814,18.3514,-8.67436,0.49,2.21,18.8262,4.94487,18.9938,-23.977,-4.07047,0.3,10.464,0.9,-16.178,-10.4183,-1.46832,17.3548,126.183,-4.40546,67.8185,50.2196,73.9531
